"","created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url"
"267","Fri Oct 20 06:58:32 +0000 2023","1.715261200291E+18","Jadwal Siaran Langsung Liga 1 Hari Ini, Ada PSM Makassar Vs Arema FC https://t.co/UYYvIsJLBX","0","1","1","0","in","95141299","1.715261200291E+18","VIVAbola","https://twitter.com/VIVAbola/status/1715261200290976119"
"268","Fri Oct 20 06:57:50 +0000 2023","1.7152610216388E+18","@jefrinichol @dewimaysaa @azfwul @Bylksn @cgaretsaftrmeal @HlGHTHERAPY bilang aja kaga berani. lu nginjek tanah Makassar udah ada parang terbang nyariin leher lu wkwkwk","0","0","0","0","in","545832178","1.7146931893688E+18","burung_kondor","https://twitter.com/burung_kondor/status/1715261021638840753"
"269","Fri Oct 20 06:57:48 +0000 2023","1.7152610163499E+18","@grossigned @MASABAPERKI paket komplit , bgmna nda smakin tnggi derajatnya org makassar","0","0","0","0","in","7.5364217456723E+17","1.7152586464674E+18","Pcyloeyceye1127","https://twitter.com/Pcyloeyceye1127/status/1715261016349856111"
"270","Fri Oct 20 06:57:46 +0000 2023","1.7152610043164E+18","@jefrinichol Cacat logikanya dimana? Kan bener yang dia bilang lu cuma pilih2 lawan, yang lemah doang. Giliran dengar kata Makassar lu mingkem. 🙃","0","1","0","0","in","241795720","1.7146931893688E+18","deviedadoz","https://twitter.com/deviedadoz/status/1715261004316365032"
"271","Fri Oct 20 06:57:10 +0000 2023","1.715260855062E+18","@jntexpressid paket sy JP0350583794 tidak ada pergerakaan dr makassar min. Tolong donk","1","2","1","0","in","538789040","1.715260855062E+18","ummumuzzam","https://twitter.com/ummumuzzam/status/1715260855061991656"
"272","Fri Oct 20 06:56:47 +0000 2023","1.7152607568776E+18","Kalian yang ada di Makassar 🌍 Janjian 🌎 Deal 🌏 Tempat disiapkan tamu / klien.  Pijatannya nyaman &amp  siap memuaskan Anda. Terapist Pria , Ramah dan privasi terjaga 📱 082152512853  Pijat traditional online untuk pria area Makassar 👉 [Follow, Like, Comment &amp  Tag Temanmu] https://t.co/s4qbtiNWSv","0","0","0","0","in","1.4981187453359E+18","1.7152607568776E+18","terapispijat5","https://twitter.com/terapispijat5/status/1715260756877627661"
"273","Fri Oct 20 06:56:26 +0000 2023","1.7152606719219E+18","Open pijat makassar  In/out Siang ini kita ada bonus Buruan isi slotnya mas #pijatmakassar  #pijatpriamakassar https://t.co/B7DgXY7SJo","0","0","1","2","in","1.6554975551812E+18","1.7152606719219E+18","Dedek0815","https://twitter.com/Dedek0815/status/1715260671921889612"
"274","Fri Oct 20 06:56:20 +0000 2023","1.7152606434049E+18","samperin lah itu bang bapak mbanya ke makassar, buktiin omongan lu wkwkw","0","0","0","0","in","2653056944","1.7152606434049E+18","ParkSooPeer","https://twitter.com/ParkSooPeer/status/1715260643404894703"
"275","Fri Oct 20 06:56:08 +0000 2023","1.7152605952207E+18","#apartemen #rumah #pijatpriadewasa #pijatpanggilan #theonemassage #pijat #pijatpriamakassar #pijatmakassar #makassar #pijatvitalitaspria #pijatpriasehatdewasa #pijatpriasehat #スーパーマリオ #جازان_الان #فلسطين_الان #IsraelAttack #PalestinianGenocide #TigerNageswaraRao #Gaza https://t.co/3YVWaxDcK9","0","0","0","0","qme","1.4981187453359E+18","1.7152605952207E+18","terapispijat5","https://twitter.com/terapispijat5/status/1715260595220705545"
"276","Fri Oct 20 06:55:40 +0000 2023","1.7152604786274E+18","Berikut Lokasi Layanan SIM Keliling Makassar pada hari ini Jumat, 20 Okt 2023 mulai pukul 09.00 s / d 15.00 WITA. 1. Depan Terminal Daya 2. Perum Antang  https://t.co/z1nuKk3KnX","0","0","0","0","in","1.3093327279723E+18","1.7152604786274E+18","NTMC_Info","https://twitter.com/NTMC_Info/status/1715260478627430630"
"277","Fri Oct 20 06:55:31 +0000 2023","1.715260439092E+18","📍: Medan (Delipark - Food Area 3A Floor) 📍: Makassar (New Trans Studio Mall - 1st Floor)","0","1","0","1","en","2935822387","1.7152602727961E+18","BankMegaID","https://twitter.com/BankMegaID/status/1715260439091986516"
"278","Fri Oct 20 06:55:15 +0000 2023","1.7152603720292E+18","@syadestyana Turbulensi parah sih belum pernah ya, sedang2 saja. Cuma paling malas itu kalau mau landing di Makassar atau Jayapura sering sekali sakit kepala sebelah sampai menangis karena sakitnya, makan permen juga tidak terlalu ampuh untuk kurangi rasa sakitnya","0","1","0","0","in","279097830","1.7150108602158E+18","edy_edwa","https://twitter.com/edy_edwa/status/1715260372029231154"
"279","Fri Oct 20 06:54:28 +0000 2023","1.715260176323E+18","Biasanya ajak org main ke ring, sekalinya diajak maen ke Makassar langsung kicep. Otot doang gede, biji letoy macam tahu tempe.","0","0","0","0","in","9.815858836472E+17","1.7152584167663E+18","zenadan_","https://twitter.com/zenadan_/status/1715260176323027364"
"280","Fri Oct 20 06:52:54 +0000 2023","1.7152597801207E+18","@infoXwor_ Tidak jadi ke makassar berarti.","0","0","0","0","in","1307410717","1.7152541761027E+18","MuhArhamsyahRsl","https://twitter.com/MuhArhamsyahRsl/status/1715259780120695296"
"281","Fri Oct 20 06:50:46 +0000 2023","1.7152592461312E+18","@cgaretsaftrmeal Woe jepri niKontol berani gak lo datang ke Makassar? @jefrinichol  Dah ditantangin tuh, gak berani banci, cupuuuu","0","0","0","0","in","1.4892377254507E+18","1.7151735874754E+18","iamkalong","https://twitter.com/iamkalong/status/1715259246131228986"
"282","Fri Oct 20 06:50:15 +0000 2023","1.7152591135535E+18","14:50 Kajaolalido - Katedral terpantau ramai lancar, utamakan keselamatan  saat berkendara. #CCTVDiskominfoMKS A.W https://t.co/cVbWm16Zqa","0","0","0","0","in","2476319472","1.7152591135535E+18","DiskominfoMKS","https://twitter.com/DiskominfoMKS/status/1715259113553474023"
"283","Fri Oct 20 06:50:06 +0000 2023","1.7152590780361E+18","Harapan Kepala Kantor Kemenag Kota Makassar untuk Pengurus Baru LDII https://t.co/FicqRM2hn9","0","0","1","22","in","109599242","1.7152590780361E+18","ldii_news","https://twitter.com/ldii_news/status/1715259078036070661"
"284","Fri Oct 20 06:49:40 +0000 2023","1.7152589696427E+18","ingfo loker :)  #makassar #InfoLoker https://t.co/Bdv0HYRY8j","0","2","0","13","sv","1.385359393538E+18","1.7152589696427E+18","abang_putra14","https://twitter.com/abang_putra14/status/1715258969642701300"
"285","Fri Oct 20 06:48:23 +0000 2023","1.7152586464674E+18","CEPAT BANGET DI ANGKET DERAJATNYA WARGA MAKASSAR 🤭🤣 https://t.co/56EkL0g5aT","1","2","0","4","in","1.2206589586265E+18","1.7152586464674E+18","MASABAPERKI","https://twitter.com/MASABAPERKI/status/1715258646467383680"
"286","Fri Oct 20 06:48:15 +0000 2023","1.7152586108787E+18","Waduuuu😭😭 Bang Jef salah pilih sasaran🤣🤣 Orng Makassar diajak duel🤣🤣🤣","0","0","0","0","in","1.498712934864E+18","1.7152586108787E+18","Grayseu_","https://twitter.com/Grayseu_/status/1715258610878668963"
"287","Fri Oct 20 06:47:29 +0000 2023","1.7152584181043E+18","@jefrinichol @aswin_permadi18 @cgaretsaftrmeal @HlGHTHERAPY dh tuh ditungguin di Makassar jep, bikin cafat dlu tuh bapaknya baru lu fafifu wasweswos. udh gede masi tantrum aje lu","0","1","0","5","in","265861351","1.7146931893688E+18","fisymissy","https://twitter.com/fisymissy/status/1715258418104299721"
"288","Fri Oct 20 06:47:29 +0000 2023","1.7152584167663E+18","Bilang aja takut, bang. Pake alasan cacat logika. Orang Makassar biasanya tdk ajak maen di ring, bang. Kalo udah bawa-bawa ortu biasanya diajak adu nyawa. Kalo masih punya biji coba aja ke Makassar dn bilang di depan muka bapaknya.","0","2","0","0","in","9.815858836472E+17","1.7152584167663E+18","zenadan_","https://twitter.com/zenadan_/status/1715258416766275612"
"289","Fri Oct 20 06:46:55 +0000 2023","1.7152582771964E+18","Makassar susah Air dan mati lampu (ini bahasa rakyat). Kondisi air Dam Bili Bili, Gowa Sulsel, yg jadi salah satu sumber air bersih warga Makassar dan sekitarnya, tampak makin menipis. Semoga dapat diantisipasi oleh pemerintah setempat. Misal dgn hujan buatan. Sebab bgm jadinya… https://t.co/TfFxS7EtYF","0","0","0","2","in","413756793","1.7152582771964E+18","husainabdullah1","https://twitter.com/husainabdullah1/status/1715258277196386601"
"290","Fri Oct 20 06:46:39 +0000 2023","1.7152582100249E+18","Mba Taylor, mau curhat nih. Sore ini di Sorelam akan bahas Mba Taylor bareng Duo Kalori nih. Jam 4 sore - 8 malam🤩  Mba Taylor versi anda apa nih I-Listeners? #Sorelam #IradioMakassar","0","0","0","0","in","252405375","1.7152582100249E+18","iradiomakassar","https://twitter.com/iradiomakassar/status/1715258210024907097"
"291","Fri Oct 20 06:46:31 +0000 2023","1.7152581741217E+18","@jefrinichol @dewimaysaa @azfwul @Bylksn @cgaretsaftrmeal @HlGHTHERAPY wkwkwkwk ga berani bang ke Makassar padahal tadi sok kerasssss gitchuuu🤭🤭🤭","0","0","0","0","in","1.655268882826E+18","1.7146931893688E+18","oyeoyeoo","https://twitter.com/oyeoyeoo/status/1715258174121664723"
"292","Fri Oct 20 06:45:37 +0000 2023","1.7152579489546E+18","@infoXwor_ Orang orang Makassar kalo nikol ke sana entah itu promo film atau apa, coba samperin mending dah 😂 Langsung gemeter itu pasti dia.","0","0","0","0","in","190272606","1.7152541761027E+18","rajippps","https://twitter.com/rajippps/status/1715257948954570990"
"293","Fri Oct 20 06:44:33 +0000 2023","1.7152576802336E+18","PSM Makassar akan menjamu Arema FC dalam lanjutan Liga 1. Juku Eja mampu menghentikan top skor Liga 1, Gustavo Almeida? https://t.co/aeNJc2oRAY","0","0","0","0","in","135783107","1.7152576802336E+18","detiksport","https://twitter.com/detiksport/status/1715257680233648411"
"294","Fri Oct 20 06:41:46 +0000 2023","1.7152569784976E+18","14.39. Terpantau aksi unras di perempatan batas kota Alauddin-syechb yusuf, arus lalu lintas mnjadi macet. hindari jika sempat. #CCTVDiskominfoMKS https://t.co/plcuWfVE6c","0","0","1","1","in","2476319472","1.7152569784976E+18","DiskominfoMKS","https://twitter.com/DiskominfoMKS/status/1715256978497556557"
"295","Fri Oct 20 06:40:47 +0000 2023","1.715256731948E+18","@StrangestMedia dan sapu menunggu dirumah menjalankan tugas😅","0","0","0","0","in","1.5271277027921E+18","1.7148619917925E+18","ApjMakassar","https://twitter.com/ApjMakassar/status/1715256731947950507"
"296","Fri Oct 20 06:40:25 +0000 2023","1.7152566382849E+18","@SupirPete2 @imbronman @PLN_Makassar Panas na kdg Makassar om supet. Adakah itu infoo2 yg kasih adem2 sedikit, sapatau ada info kapan Sheila on 7 konser di Makassar? (Misalnya) 😂","0","0","0","0","in","1.489917987545E+18","1.7149772479863E+18","1yasayang","https://twitter.com/1yasayang/status/1715256638284906605"
"297","Fri Oct 20 06:40:20 +0000 2023","1.7152566183327E+18","Dari Balik Jeruji Untuk Palestina, Warga Binaan Rutan Makassar Langitkan Doa Qunut Nazilah https://t.co/ibBf5iL5TO","0","0","0","0","in","2909632388","1.7152566183327E+18","Rutan_Makassar","https://twitter.com/Rutan_Makassar/status/1715256618332697066"
"298","Fri Oct 20 06:39:33 +0000 2023","1.7152564196904E+18","@infoXwor_ Klo Makassar kejauhan, sini ke Madura @jefrinichol ,gw tunggu..","0","0","0","0","in","1.4160829940124E+18","1.7152063960888E+18","arsha_id","https://twitter.com/arsha_id/status/1715256419690426710"
"299","Fri Oct 20 06:39:32 +0000 2023","1.7152564157142E+18","14.38 Perintis - Parumpa arus lalin terpantau ramai lancar. Tetap tertib dan jaga jarak aman saat berkendara. #CCTVDiskominfoMKS *rk https://t.co/5aysV9iy40","0","0","0","0","in","2476319472","1.7152564157142E+18","DiskominfoMKS","https://twitter.com/DiskominfoMKS/status/1715256415714173369"
"300","Fri Oct 20 06:38:57 +0000 2023","1.7152562726339E+18","Dari Balik Jeruji Untuk Palestina, Warga Binaan Rutan Makassar Langitkan Doa Qunut Nazilah https://t.co/VmAfI8eiGm","0","0","0","0","in","2909632388","1.7152562726339E+18","Rutan_Makassar","https://twitter.com/Rutan_Makassar/status/1715256272633884916"
"301","Fri Oct 20 06:37:25 +0000 2023","1.7152558858101E+18","BRI Liga 1 Malam Ini PSM Makassar Vs Arema Yuk Naik Peringkat https://t.co/wXjzGx0Lyw https://t.co/syxM5gq8C1","0","0","0","0","in","9.9588206041689E+17","1.7152558858101E+18","news24_coid","https://twitter.com/news24_coid/status/1715255885810090017"
"302","Fri Oct 20 06:37:19 +0000 2023","1.7152558577207E+18","14.36 Pajjaiang - Dg.Ramang arus lalin terpantau ramai lancar. Jangan lupa nyalakan lampu sen sebelum berbelok. #CCTVDiskominfoMKS *rk https://t.co/ObvTNul5OU","0","0","0","0","in","2476319472","1.7152558577207E+18","DiskominfoMKS","https://twitter.com/DiskominfoMKS/status/1715255857720746310"
"303","Fri Oct 20 06:37:08 +0000 2023","1.7152558150186E+18","Makassar hot #gaymakassar https://t.co/Jk2pBQz6UD","0","1","0","18","in","1.5981119855178E+18","1.7152558150186E+18","kamunanyea111","https://twitter.com/kamunanyea111/status/1715255815018549562"
"304","Fri Oct 20 06:37:06 +0000 2023","1.7152558061602E+18","@1yasayang @imbronman @PLN_Makassar memang 🤣","0","1","0","0","in","172790109","1.7149772479863E+18","SupirPete2","https://twitter.com/SupirPete2/status/1715255806160167394"
"305","Fri Oct 20 06:36:10 +0000 2023","1.71525557216E+18","Available #Makassar 💯 Open bookingan bo/private content/vcs📌 Bisa panggilan juga🏩 #Bomakassar  #availmakassar #expomakassar  #VCS  #vcshijab   Telfon https://t.co/9BZbZSEMGt📲 https://t.co/h7MZG1x1Hg","0","0","0","1","in","1667585347","1.71525557216E+18","BbyTwinkle__","https://twitter.com/BbyTwinkle__/status/1715255572159979874"
"306","Fri Oct 20 06:36:02 +0000 2023","1.7152555381861E+18","@ABroNextDoor how could they do this to kids ya Allah😰","0","0","0","0","en","1.5271277027921E+18","1.7151365841383E+18","ApjMakassar","https://twitter.com/ApjMakassar/status/1715255538186125743"
"307","Fri Oct 20 06:35:19 +0000 2023","1.71525535539E+18","@imbronman @SupirPete2 @PLN_Makassar Masa itu om @SupirPete2 na ceribel ki, sanging jekate mami bede kita bahas..","0","1","0","0","in","1.489917987545E+18","1.7149772479863E+18","1yasayang","https://twitter.com/1yasayang/status/1715255355389968762"
"308","Fri Oct 20 06:33:58 +0000 2023","1.7152550182225E+18","HELP RT 💜  WTS / Want to sell  Photocard BTS world   💰Price on pict ❌Adm 7%, Pack 3k ✅Splitpay or Fullpay 📍Makassar ✨ Condi &amp  Claim by dm 🚫Hnr:spill &amp  block🚫  🏷️tag. Wts photocard bts ina Pc https://t.co/Fg5nEeIyfG","0","3","6","0","en","1.6533259771987E+18","1.7152550182225E+18","Jhope__nuna85","https://twitter.com/Jhope__nuna85/status/1715255018222502234"
"309","Fri Oct 20 06:32:38 +0000 2023","1.7152546802916E+18","@jefrinichol @Bylksn @cgaretsaftrmeal @HlGHTHERAPY Gak usah sok garang nikol, nanti dikeroyok rame karena ybs kepancing emosinya gelap mata bisa bonyok sebadan""/kena tusuk piso/kena busur kalo di makassar. Lebih bijak lagi kata gw mah""","0","0","1","0","in","1.5329730994061E+18","1.7146931893688E+18","rey_n_","https://twitter.com/rey_n_/status/1715254680291553403"
"310","Fri Oct 20 06:32:13 +0000 2023","1.7152545772921E+18","@The_RedsIndo belum aja diajak tarung sarung sm org makassar/bugis itu","0","0","0","0","in","2318334414","1.7152473031904E+18","Octavian_13","https://twitter.com/Octavian_13/status/1715254577292095965"
